customer_id,status,card_present_flag,balance,date,gender,age,merchant_suburb,merchant_state,amount,movement
CUS-1816693151,posted,,54849.99,2018-08-03,M,40,,,131.0,debit
CUS-1896554896,posted,,5876.68,2018-08-03,M,35,,,110.0,debit
CUS-3142625864,posted,,107.59,2018-08-03,M,43,,,17.0,debit
CUS-2695611575,authorized,1.0,164.08,2018-08-03,M,37,Lismore,NSW,21.25,debit
CUS-860700529,authorized,1.0,1477.37,2018-08-03,M,30,Sydney,NSW,291.31,debit
CUS-1233833708,authorized,0.0,2451.88,2018-08-03,M,44,Narre Warren South,VIC,9.02,debit
CUS-1005756958,authorized,1.0,401.05,2018-08-03,F,53,Woollahra,NSW,22.96,debit
CUS-2487424745,authorized,1.0,721.46,2018-08-03,F,26,Gold Coast,QLD,15.3,debit
CUS-3151318058,authorized,0.0,35174.73,2018-08-03,M,42,Melbourne,VIC,30.6,debit
CUS-511326734,authorized,0.0,19.07,2018-08-03,M,23,Freeling,SA,67.89,debit
CUS-860700529,authorized,1.0,1464.57,2018-08-03,M,30,Mount Gravatt,QLD,12.8,debit
CUS-1005756958,authorized,0.0,391.94,2018-08-03,F,53,Noosa Heads,QLD,9.11,debit
CUS-3378712515,authorized,1.0,515.07,2018-08-03,F,24,Hawthorn,VIC,6.66,debit
CUS-3431016847,authorized,0.0,283.32,2018-08-03,M,22,Mildura,VIC,7.56,debit
CUS-860700529,authorized,1.0,1442.26,2018-08-03,M,30,Sunshine,VIC,22.31,debit
CUS-2487424745,authorized,1.0,712.47,2018-08-03,F,26,Southport,QLD,8.99,debit
CUS-860700529,authorized,1.0,1413.48,2018-08-03,M,30,Maleny,QLD,28.78,debit
CUS-2487424745,authorized,1.0,704.86,2018-08-03,F,26,Parkwood,QLD,7.61,debit
CUS-1604596597,authorized,0.0,155.82,2018-08-03,M,38,Hyde Park,SA,16.04,debit
CUS-3117610635,posted,,58002.04,2018-08-03,M,33,,,50.0,debit
CUS-51506836,authorized,1.0,11299.28,2018-08-03,M,24,Holland Park,QLD,24.55,debit
CUS-2695611575,authorized,1.0,154.59,2018-08-03,M,37,Lismore,NSW,9.49,debit
CUS-2977593493,authorized,1.0,24252.89,2018-08-03,F,50,Reservoir,VIC,15.84,debit
CUS-134193016,authorized,1.0,315.62,2018-08-03,F,21,Port Melbourne,VIC,11.32,debit
CUS-134193016,posted,,249.62,2018-08-03,F,21,,,66.0,debit
CUS-2155701614,posted,,1417.62,2018-08-03,F,35,,,147.0,debit
CUS-2348881191,posted,,1408.27,2018-08-03,F,41,,,33.0,debit
CUS-2599279756,posted,,1590.28,2018-08-03,F,43,,,18.0,debit
CUS-3249305314,posted,,30334.82,2018-08-03,M,38,,,1880.95,credit
CUS-537508723,posted,,585.75,2018-08-03,M,21,,,130.0,debit
CUS-2487424745,authorized,0.0,702.78,2018-08-03,F,26,Carbrook,QLD,2.08,debit
CUS-2484453271,authorized,1.0,2597.74,2018-08-03,M,20,Belrose,NSW,61.14,debit
CUS-3174332735,authorized,0.0,843.34,2018-08-03,F,19,Frankston,VIC,166.57,debit
CUS-3431016847,authorized,1.0,271.16,2018-08-03,M,22,Waverley,NSW,12.16,debit
CUS-2376382098,authorized,1.0,4326.51,2018-08-03,F,39,Willoughby,NSW,49.75,debit
CUS-331942311,authorized,1.0,40.77,2018-08-03,F,26,Margaret River,WA,5.12,debit
CUS-55310383,authorized,1.0,93.06,2018-08-03,F,30,Narrabri,NSW,12.83,debit
CUS-1196156254,posted,,16357.36,2018-08-03,F,34,,,16.0,debit
CUS-1271030853,posted,,1068.27,2018-08-03,F,30,,,168.0,debit
CUS-127297539,posted,,2205.14,2018-08-03,F,20,,,1138.79,credit
CUS-2695611575,posted,,1072.04,2018-08-03,M,37,,,917.45,credit
CUS-1790886359,authorized,1.0,6827.92,2018-08-03,M,39,Clayton,VIC,51.89,debit
CUS-2500783281,authorized,1.0,1974.77,2018-08-03,F,23,Bundoora,VIC,17.95,debit
CUS-423725039,authorized,1.0,834.47,2018-08-03,F,24,Thornlie,WA,8.31,debit
CUS-134193016,posted,,2273.3,2018-08-03,F,21,,,2023.68,credit
CUS-134833760,posted,,3801.41,2018-08-03,M,52,,,3785.78,credit
CUS-1654129794,posted,,735.66,2018-08-03,F,64,,,576.0,credit
CUS-1669695324,posted,,1438.7,2018-08-03,F,25,,,1225.33,credit
CUS-2505971401,posted,,1956.58,2018-08-03,F,40,,,1946.57,credit
CUS-325142416,posted,,42.55,2018-08-03,F,21,,,29.0,debit
CUS-1646621553,authorized,1.0,429.79,2018-08-03,M,26,Sydney,NSW,1233.8,debit
CUS-2206365095,authorized,1.0,18776.14,2018-08-03,F,38,Mill Park,VIC,7.93,debit
CUS-2500783281,authorized,1.0,1970.39,2018-08-03,F,23,Windsor,VIC,4.38,debit
CUS-1499065773,posted,,13561.79,2018-08-03,F,46,,,22.0,debit
CUS-1816693151,posted,,54809.99,2018-08-03,M,40,,,40.0,debit
CUS-2977593493,posted,,25689.87,2018-08-03,F,50,,,1436.98,credit
CUS-4123612273,authorized,1.0,1986.01,2018-08-03,F,43,Lilydale,VIC,28.56,debit
CUS-2487424745,authorized,1.0,691.49,2018-08-03,F,26,Cleveland,QLD,11.29,debit
CUS-3151318058,authorized,1.0,35144.77,2018-08-03,M,42,Caulfield East,VIC,29.96,debit
CUS-3325710106,authorized,1.0,603.63,2018-08-03,M,20,Cranbourne,VIC,11.3,debit
CUS-134193016,authorized,0.0,2266.05,2018-08-03,F,21,Werribee,VIC,7.25,debit
CUS-3904958894,authorized,1.0,588.53,2018-08-03,M,42,Kirribilli,NSW,17.37,debit
CUS-2500783281,authorized,1.0,1957.08,2018-08-03,F,23,Wantirna South,VIC,13.31,debit
CUS-2487424745,authorized,1.0,680.21,2018-08-03,F,26,Burleigh Heads,QLD,11.28,debit
CUS-127297539,posted,,2024.14,2018-08-03,F,20,,,181.0,debit
CUS-3026014945,posted,,2889.9,2018-08-03,F,27,,,2840.15,credit
CUS-2083971310,authorized,1.0,7.04,2018-08-03,M,31,West Pymble,NSW,7.22,debit
CUS-2376382098,authorized,1.0,4297.82,2018-08-03,F,39,Campsie,NSW,28.69,debit
CUS-3026014945,authorized,0.0,49.75,2018-08-03,F,27,Hilton,WA,16.4,debit
CUS-3201519139,authorized,0.0,1329.27,2018-08-03,M,37,Queanbeyan East,NSW,32.52,debit
CUS-1220154422,authorized,1.0,2760.42,2018-08-03,F,25,Biloela,QLD,35.43,debit
CUS-2688605418,authorized,1.0,1624.53,2018-08-03,M,20,Ultimo,NSW,43.38,debit
CUS-3904958894,authorized,1.0,575.34,2018-08-03,M,42,Balgowlah,NSW,13.19,debit
CUS-1220154422,posted,,5042.78,2018-08-03,F,25,,,2282.36,credit
CUS-2031327464,posted,,388.2,2018-08-03,M,40,,,41.0,debit
CUS-2059096722,posted,,29444.62,2018-08-03,M,21,,,1560.2,credit
CUS-2663907001,posted,,29824.51,2018-08-03,M,28,,,43.0,debit
CUS-2819545904,posted,,103466.38,2018-08-03,M,42,,,193.0,debit
CUS-423725039,posted,,807.47,2018-08-03,F,24,,,27.0,debit
CUS-2376382098,authorized,1.0,4260.22,2018-08-03,F,39,Burra,SA,37.6,debit
CUS-2599279756,authorized,1.0,1571.16,2018-08-03,F,43,Castlemaine,VIC,19.12,debit
CUS-3989008654,authorized,1.0,976.39,2018-08-03,M,25,Kingsley,WA,10.33,debit
CUS-1220154422,posted,,4870.78,2018-08-03,F,25,,,172.0,debit
CUS-1617121891,posted,,4490.85,2018-08-03,M,22,,,3328.77,credit
CUS-2738291516,posted,,2645.62,2018-08-03,M,35,,,2544.76,credit
CUS-537508723,posted,,3158.66,2018-08-03,M,21,,,2572.91,credit
CUS-3325710106,authorized,0.0,577.48,2018-08-03,M,20,Melbourne,VIC,26.15,debit
CUS-3026014945,authorized,1.0,2802.4,2018-08-03,F,27,Cannington,WA,87.5,debit
CUS-2206365095,authorized,1.0,18747.91,2018-08-03,F,38,Darlinghurst,NSW,28.23,debit
CUS-2663907001,authorized,1.0,29798.38,2018-08-03,M,28,Leppington,NSW,26.13,debit
CUS-51506836,authorized,1.0,11278.76,2018-08-03,M,24,Sippy Downs,QLD,20.52,debit
CUS-326006476,authorized,0.0,2849.88,2018-08-03,M,22,Leichhardt,NSW,16.68,debit
CUS-134193016,posted,,2233.05,2018-08-03,F,21,,,33.0,debit
CUS-1433879684,posted,,2404.1,2018-08-03,M,24,,,53.0,debit
CUS-2206365095,posted,,18681.91,2018-08-03,F,38,,,66.0,debit
CUS-1816693151,authorized,1.0,54698.48,2018-08-03,M,40,Ellenbrook,WA,111.51,debit
CUS-2376382098,authorized,1.0,4244.45,2018-08-03,F,39,Kogarah,NSW,15.77,debit
CUS-2484453271,authorized,1.0,2559.82,2018-08-03,M,20,Shepparton,VIC,37.92,debit
CUS-1196156254,posted,,16294.36,2018-08-03,F,34,,,63.0,debit
CUS-127297539,posted,,1969.14,2018-08-03,F,20,,,55.0,debit
CUS-2317998716,posted,,4258.5,2018-08-03,M,19,,,40.0,debit
CUS-2650223890,posted,,1858.7,2018-08-03,F,35,,,45.0,debit
CUS-3378712515,authorized,0.0,501.02,2018-08-03,F,24,Mossman,QLD,14.05,debit
CUS-423725039,authorized,1.0,783.41,2018-08-03,F,24,Karrinyup,WA,24.06,debit
CUS-1614226872,authorized,1.0,1675.39,2018-08-03,F,40,Emerald Beach,NSW,22.0,debit
CUS-325142416,authorized,1.0,37.99,2018-08-03,F,21,Larrakeyah,NT,4.56,debit
CUS-443776336,authorized,0.0,4131.96,2018-08-03,M,19,Kalamunda,WA,26.45,debit
CUS-2376382098,authorized,1.0,4215.53,2018-08-03,F,39,Sydney,NSW,28.92,debit
CUS-3336454548,posted,,65.48,2018-08-03,M,18,,,27.0,debit
CUS-4123612273,authorized,0.0,1962.57,2018-08-03,F,43,Camberwell,VIC,23.44,debit
CUS-1196156254,authorized,1.0,16252.76,2018-08-03,F,34,Sippy Downs,QLD,41.6,debit
CUS-4123612273,authorized,0.0,1202.3,2018-08-03,F,43,Mount Gambier,SA,760.27,debit
CUS-2206365095,authorized,1.0,18668.82,2018-08-03,F,38,Mount Waverley,VIC,13.09,debit
CUS-2695611575,authorized,0.0,1059.66,2018-08-03,M,37,Goonellabah,NSW,12.38,debit
CUS-127297539,posted,,1900.14,2018-08-03,F,20,,,69.0,debit
CUS-1646183815,posted,,50488.26,2018-08-03,M,78,,,38.0,debit
CUS-2317998716,posted,,4208.5,2018-08-03,M,19,,,50.0,debit
CUS-860700529,posted,,1390.48,2018-08-03,M,30,,,23.0,debit
CUS-1816693151,authorized,1.0,54658.82,2018-08-03,M,40,West Perth,WA,39.66,debit
CUS-2487424745,authorized,1.0,658.63,2018-08-03,F,26,Lismore,NSW,21.58,debit
CUS-2738291516,authorized,1.0,2620.47,2018-08-03,M,35,Sydney,NSW,25.15,debit
CUS-4123612273,authorized,0.0,977.1,2018-08-03,F,43,Pyrmont,NSW,225.2,debit
CUS-2484453271,authorized,1.0,2546.93,2018-08-03,M,20,Brunswick,VIC,12.89,debit
CUS-4123612273,authorized,1.0,924.22,2018-08-03,F,43,Brunswick,VIC,52.88,debit
CUS-2283904812,authorized,1.0,2494.36,2018-08-03,M,22,Seymour,VIC,17.14,debit
CUS-2487424745,authorized,1.0,655.15,2018-08-03,F,26,Hope Island,QLD,3.48,debit
CUS-1005756958,authorized,1.0,377.29,2018-08-03,F,53,Booval,QLD,14.65,debit
CUS-2663907001,authorized,1.0,29785.4,2018-08-03,M,28,Melbourne,VIC,12.98,debit
CUS-1646183815,authorized,1.0,50455.12,2018-08-03,M,78,Sale,VIC,33.14,debit
CUS-4023861240,authorized,1.0,6768.48,2018-08-03,M,28,Kew,VIC,98.17,debit
CUS-2487424745,authorized,1.0,610.1,2018-08-03,F,26,Casuarina,NSW,45.05,debit
CUS-860700529,authorized,1.0,1354.78,2018-08-03,M,30,Camp Hill,QLD,35.7,debit
CUS-2370108457,authorized,1.0,260342.02,2018-08-03,M,46,Doncaster,VIC,122.81,debit
CUS-1433879684,posted,,2363.1,2018-08-03,M,24,,,41.0,debit
CUS-2819545904,authorized,1.0,103413.04,2018-08-03,M,42,Parkes,NSW,53.34,debit
CUS-1220154422,authorized,1.0,4855.43,2018-08-03,F,25,Rockhampton City,QLD,15.35,debit
CUS-2599279756,authorized,1.0,1531.92,2018-08-03,F,43,Castlemaine,VIC,39.24,debit
CUS-1896554896,authorized,0.0,5855.3,2018-08-04,M,35,Peterborough,SA,21.38,debit
CUS-2206365095,authorized,1.0,18660.01,2018-08-04,F,38,Mount Waverley,VIC,8.81,debit
CUS-3151318058,authorized,1.0,33235.73,2018-08-04,M,42,Abbotsford,VIC,1909.04,debit
CUS-1117979751,authorized,1.0,2276.76,2018-08-04,M,21,Innaloo,WA,8.26,debit
CUS-3395687666,authorized,1.0,13218.65,2018-08-04,M,42,Blackwater,QLD,51.59,debit
CUS-1669695324,posted,,1412.7,2018-08-04,F,25,,,26.0,debit
CUS-51506836,posted,,11150.76,2018-08-04,M,24,,,128.0,debit
CUS-3151318058,authorized,1.0,33197.1,2018-08-04,M,42,Noble Park,VIC,38.63,debit
CUS-1499065773,authorized,0.0,13556.17,2018-08-04,F,46,Clare,SA,5.62,debit
CUS-2663907001,authorized,1.0,29770.05,2018-08-04,M,28,Baulkham Hills,NSW,15.35,debit
CUS-1005756958,posted,,229.29,2018-08-04,F,53,,,148.0,debit
CUS-2059096722,posted,,29416.62,2018-08-04,M,21,,,28.0,debit
CUS-3378712515,authorized,0.0,489.18,2018-08-04,F,24,Melbourne Airport,VIC,11.84,debit
CUS-2487424745,authorized,1.0,587.87,2018-08-04,F,26,Upper Coomera,QLD,22.23,debit
CUS-2206365095,posted,,18615.01,2018-08-04,F,38,,,45.0,debit
CUS-2500783281,posted,,1914.08,2018-08-04,F,23,,,43.0,debit
CUS-3151318058,posted,,33160.1,2018-08-04,M,42,,,37.0,debit
CUS-3989008654,posted,,891.39,2018-08-04,M,25,,,85.0,debit
CUS-1005756958,authorized,1.0,207.52,2018-08-04,F,53,Noosaville,QLD,21.77,debit
CUS-1928710999,posted,,747.87,2018-08-04,F,19,,,76.0,debit
CUS-1896554896,authorized,1.0,5817.76,2018-08-04,M,35,Millers Forest,NSW,37.54,debit
CUS-134833760,authorized,1.0,3795.1,2018-08-04,M,52,Enmore,NSW,6.31,debit
CUS-1614226872,authorized,1.0,1660.14,2018-08-04,F,40,Clayfield,QLD,15.25,debit
CUS-423725039,authorized,1.0,772.47,2018-08-04,F,24,Broken Hill,NSW,10.94,debit
CUS-2317998716,authorized,1.0,4153.71,2018-08-04,M,19,New Norfolk,TAS,54.79,debit
CUS-2178051368,authorized,1.0,2001.93,2018-08-04,M,25,Melbourne,VIC,30.99,debit
CUS-1614226872,authorized,1.0,1655.05,2018-08-04,F,40,Gumdale,QLD,5.09,debit
CUS-1617121891,authorized,1.0,4473.55,2018-08-04,M,22,Oakleigh,VIC,17.3,debit
CUS-2487424745,authorized,0.0,557.43,2018-08-04,F,26,Oxenford,QLD,30.44,debit
CUS-2206365095,authorized,1.0,18596.61,2018-08-04,F,38,Burwood,VIC,18.4,debit
CUS-1499065773,authorized,1.0,13523.96,2018-08-04,F,46,Clovelly,NSW,32.21,debit
CUS-1617121891,authorized,1.0,4456.55,2018-08-04,M,22,Oakleigh,VIC,17.0,debit
CUS-1614226872,authorized,1.0,1646.98,2018-08-04,F,40,Goodna,QLD,8.07,debit
CUS-1604596597,authorized,1.0,109.84,2018-08-04,M,38,Armidale,NSW,45.98,debit
CUS-331942311,authorized,1.0,18.45,2018-08-04,F,26,South Hurstville,NSW,22.32,debit
CUS-2487424745,authorized,1.0,546.21,2018-08-04,F,26,Robina,QLD,11.22,debit
CUS-3026014945,authorized,1.0,2775.14,2018-08-04,F,27,Ceduna,SA,27.26,debit
CUS-134833760,posted,,3712.1,2018-08-04,M,52,,,83.0,debit
CUS-537508723,authorized,1.0,3148.44,2018-08-04,M,21,Mordialloc,VIC,10.22,debit
CUS-127297539,authorized,1.0,1886.47,2018-08-04,F,20,Yokine,WA,13.67,debit
CUS-2487424745,authorized,0.0,538.62,2018-08-04,F,26,Alexandra Hills,QLD,7.59,debit
CUS-2599279756,authorized,1.0,1506.99,2018-08-04,F,43,Eden,NSW,24.93,debit
CUS-2738291516,authorized,1.0,2582.41,2018-08-04,M,35,Birkdale,QLD,38.06,debit
CUS-2178051368,authorized,1.0,1973.48,2018-08-04,M,25,Cairns City,QLD,28.45,debit
CUS-1614226872,authorized,1.0,1522.37,2018-08-04,F,40,Brisbane City,QLD,124.61,debit
CUS-3255104878,posted,,28568.11,2018-08-04,F,43,,,560.0,debit
CUS-3395687666,posted,,13173.65,2018-08-04,M,42,,,45.0,debit
CUS-1614226872,authorized,1.0,1421.27,2018-08-04,F,40,Mitcham,VIC,101.1,debit
CUS-537508723,authorized,1.0,3128.75,2018-08-04,M,21,Chelsea,VIC,19.69,debit
CUS-1614226872,authorized,0.0,1376.53,2018-08-04,F,40,Birkdale,QLD,44.74,debit
CUS-1896554896,posted,,5773.76,2018-08-04,M,35,,,44.0,debit
CUS-3336454548,authorized,1.0,58.67,2018-08-04,M,18,Reedy Creek,QLD,6.81,debit
CUS-2155701614,authorized,1.0,1404.05,2018-08-04,F,35,Melbourne,VIC,13.57,debit
CUS-3201519139,authorized,1.0,1296.71,2018-08-04,M,37,Queanbeyan,NSW,32.56,debit
CUS-1617121891,authorized,0.0,4381.54,2018-08-04,M,22,Bella Vista,NSW,75.01,debit
CUS-3336454548,posted,,13.67,2018-08-04,M,18,,,45.0,debit
CUS-537508723,authorized,1.0,3121.59,2018-08-04,M,21,Geelong,VIC,7.16,debit
CUS-3249305314,authorized,0.0,30318.08,2018-08-04,M,38,Liverpool Bc,NSW,16.74,debit
CUS-511326734,authorized,1.0,4.45,2018-08-04,M,23,Sydney,NSW,14.62,debit
CUS-2599279756,authorized,0.0,1480.69,2018-08-04,F,43,Eden,NSW,26.3,debit
CUS-1499065773,authorized,1.0,13485.19,2018-08-04,F,46,Zetland,NSW,38.77,debit
CUS-423725039,authorized,1.0,721.97,2018-08-04,F,24,Balcatta,WA,50.5,debit
CUS-1478398256,posted,,5587.25,2018-08-04,M,38,,,133.0,debit
CUS-3201519139,authorized,1.0,1253.25,2018-08-04,M,37,Lyons,ACT,43.46,debit
CUS-1842679196,authorized,1.0,77.21,2018-08-04,F,18,Leabrook,SA,9.7,debit
CUS-1478398256,authorized,1.0,5720.25,2018-08-04,M,38,Melbourne Airport,VIC,27.97,debit
CUS-3702001629,authorized,1.0,8.99,2018-08-04,F,18,Taringa,QLD,6.94,debit
CUS-1388323263,posted,,1931.27,2018-08-04,M,69,,,17.0,debit
CUS-2819545904,posted,,103295.04,2018-08-04,M,42,,,118.0,debit
CUS-164374203,authorized,1.0,1390.36,2018-08-04,F,20,Dee Why,NSW,13.19,debit
CUS-1196156254,authorized,1.0,16223.21,2018-08-04,F,34,Wagga Wagga,NSW,29.55,debit
CUS-3026014945,authorized,1.0,2750.07,2018-08-04,F,27,Manning,WA,25.07,debit
CUS-1117979751,authorized,1.0,2256.46,2018-08-04,M,21,Nannup,WA,20.3,debit
CUS-3174332735,posted,,731.34,2018-08-04,F,19,,,112.0,debit
CUS-4023861240,posted,,6719.48,2018-08-04,M,28,,,49.0,debit
CUS-1604596597,authorized,0.0,79.89,2018-08-04,M,38,Nowra,NSW,29.95,debit
CUS-1433879684,authorized,1.0,2353.8,2018-08-04,M,24,Melbourne,VIC,9.3,debit
CUS-2688605418,authorized,1.0,1598.7,2018-08-04,M,20,Parramatta,NSW,25.83,debit
CUS-3026014945,authorized,1.0,2737.88,2018-08-04,F,27,Ballajura,WA,12.19,debit
CUS-72755508,authorized,1.0,973.14,2018-08-04,F,35,North Rocks,NSW,23.83,debit
CUS-4142663097,posted,,246.09,2018-08-04,F,34,,,17.0,debit
CUS-809013380,authorized,1.0,1476.4,2018-08-04,F,21,Sydney,NSW,36.06,debit
CUS-1614226872,authorized,1.0,1355.17,2018-08-04,F,40,Camp Hill,QLD,21.36,debit
CUS-809013380,authorized,1.0,1470.89,2018-08-04,F,21,Surry Hills,NSW,5.51,debit
CUS-2695611575,authorized,0.0,1049.28,2018-08-04,M,37,Runaway Bay,QLD,10.38,debit
CUS-1617121891,authorized,1.0,4326.96,2018-08-04,M,22,Bondi Junction,NSW,54.58,debit
CUS-2487424745,authorized,1.0,536.62,2018-08-04,F,26,Taringa,QLD,2.0,debit
CUS-1462656821,authorized,1.0,7892.52,2018-08-04,M,23,Melbourne,VIC,29.72,debit
CUS-3378712515,posted,,461.18,2018-08-04,F,24,,,28.0,debit
CUS-860700529,authorized,1.0,1339.42,2018-08-04,M,30,Calliope,NSW,15.36,debit
CUS-3026014945,authorized,0.0,2723.89,2018-08-04,F,27,West Perth,WA,13.99,debit
CUS-883482547,authorized,0.0,1520.95,2018-08-04,F,19,Hurstville,NSW,8.63,debit
CUS-3255104878,authorized,1.0,28538.25,2018-08-04,F,43,Hawthorn,VIC,29.86,debit
CUS-1604596597,authorized,1.0,69.59,2018-08-04,M,38,Sydney,NSW,10.3,debit
CUS-2283904812,authorized,0.0,2477.96,2018-08-04,M,22,Sale,VIC,16.4,debit
CUS-1669695324,authorized,1.0,1398.14,2018-08-04,F,25,Halls Head,WA,14.56,debit
CUS-1499065773,posted,,13457.19,2018-08-04,F,46,,,28.0,debit
CUS-3026014945,authorized,1.0,2721.99,2018-08-04,F,27,Taree,NSW,1.9,debit
CUS-443776336,authorized,0.0,4124.62,2018-08-04,M,19,Hamilton Hill,WA,7.34,debit
CUS-2688605418,authorized,1.0,1588.22,2018-08-04,M,20,Warriewood,NSW,10.48,debit
CUS-2178051368,authorized,0.0,1952.02,2018-08-04,M,25,Burnie,TAS,21.46,debit
CUS-1433879684,authorized,1.0,2307.67,2018-08-04,M,24,Marlo,VIC,46.13,debit
CUS-1005756958,authorized,1.0,183.91,2018-08-04,F,53,Maroochydore,QLD,23.61,debit
CUS-1617121891,authorized,1.0,4313.91,2018-08-04,M,22,Melbourne,VIC,13.05,debit
CUS-1617121891,authorized,1.0,4164.0,2018-08-04,M,22,St Leonards,NSW,149.91,debit
CUS-3026014945,authorized,0.0,2710.38,2018-08-04,F,27,Success,WA,11.61,debit
CUS-2487424745,authorized,0.0,528.53,2018-08-04,F,26,Coolangatta,QLD,8.09,debit
CUS-164374203,posted,,1360.36,2018-08-04,F,20,,,30.0,debit
CUS-1669695324,authorized,0.0,1378.79,2018-08-04,F,25,Kenwick,WA,19.35,debit
CUS-1646621553,authorized,1.0,424.7,2018-08-04,M,26,Murrurundi,NSW,5.09,debit
CUS-1646621553,authorized,1.0,408.24,2018-08-04,M,26,Broken Hill,NSW,16.46,debit
CUS-3026014945,authorized,1.0,2693.06,2018-08-04,F,27,Gloucester,NSW,17.32,debit
CUS-2370108457,posted,,260299.02,2018-08-04,M,46,,,43.0,debit
CUS-1614226872,authorized,1.0,1209.45,2018-08-04,F,40,Slacks Creek,QLD,145.72,debit
CUS-1790886359,authorized,0.0,6782.79,2018-08-04,M,39,Mount Gambier,SA,45.13,debit
CUS-1669695324,authorized,1.0,1367.02,2018-08-04,F,25,Koondoola,WA,11.77,debit
CUS-55310383,authorized,1.0,84.8,2018-08-04,F,30,Maclean,NSW,8.26,debit
CUS-325142416,authorized,1.0,19.34,2018-08-04,F,21,Holtze,NT,18.65,debit
CUS-883482547,authorized,1.0,1493.27,2018-08-05,F,19,Brookvale,NSW,27.68,debit
CUS-2688605418,authorized,1.0,1569.04,2018-08-05,M,20,Esperance,WA,19.18,debit
CUS-2484453271,authorized,1.0,2521.5,2018-08-05,M,20,Bundeena,NSW,25.43,debit
CUS-1790886359,posted,,6615.79,2018-08-05,M,39,,,167.0,debit
CUS-2283904812,posted,,2452.96,2018-08-05,M,22,,,25.0,debit
CUS-1842679196,authorized,1.0,63.69,2018-08-05,F,18,Chatswood,NSW,13.52,debit
CUS-2155701614,posted,,1322.05,2018-08-05,F,35,,,82.0,debit
CUS-3462882033,posted,,42521.09,2018-08-05,M,22,,,36.0,debit
CUS-1005756958,authorized,1.0,134.78,2018-08-05,F,53,Red Hill,QLD,49.13,debit
CUS-3378712515,posted,,423.18,2018-08-05,F,24,,,38.0,debit
CUS-443776336,authorized,1.0,4109.53,2018-08-05,M,19,The Vines,WA,15.09,debit
CUS-1196156254,posted,,16192.21,2018-08-05,F,34,,,31.0,debit
CUS-1654129794,posted,,705.66,2018-08-05,F,64,,,30.0,debit
CUS-3249305314,posted,,30247.08,2018-08-05,M,38,,,71.0,debit
CUS-1609060617,posted,,50336.08,2018-08-05,M,19,,,123.0,debit
CUS-1816693151,posted,,54619.82,2018-08-05,M,40,,,39.0,debit
CUS-2688605418,authorized,0.0,1528.42,2018-08-05,M,20,Ryde,NSW,40.62,debit
CUS-3325710106,posted,,528.48,2018-08-05,M,20,,,49.0,debit
CUS-3117610635,authorized,1.0,57976.85,2018-08-05,M,33,Clarinda,VIC,25.19,debit
CUS-2283904812,posted,,2419.96,2018-08-05,M,22,,,33.0,debit
CUS-3026014945,authorized,1.0,2679.63,2018-08-05,F,27,Perth,WA,13.43,debit
CUS-1604596597,authorized,0.0,50.75,2018-08-05,M,38,Yass,NSW,18.84,debit
CUS-2283904812,posted,,2324.96,2018-08-05,M,22,,,95.0,debit
CUS-3129499595,posted,,369.41,2018-08-05,M,31,,,123.0,debit
CUS-883482547,authorized,0.0,1476.16,2018-08-05,F,19,Hornsby Heights,NSW,17.11,debit
CUS-3462882033,authorized,1.0,42501.13,2018-08-05,M,22,Bairnsdale,VIC,19.96,debit
CUS-2487424745,authorized,0.0,517.05,2018-08-05,F,26,Auburn,NSW,11.48,debit
CUS-4023861240,authorized,1.0,6677.87,2018-08-05,M,28,Clermont,QLD,41.61,debit
CUS-1462656821,authorized,0.0,7881.62,2018-08-05,M,23,Dulwich Hill,NSW,10.9,debit
CUS-2348881191,authorized,1.0,1313.04,2018-08-05,F,41,Springvale,VIC,95.23,debit
CUS-2487424745,authorized,1.0,514.2,2018-08-05,F,26,Ballina,NSW,2.85,debit
CUS-527400765,authorized,1.0,186134.52,2018-08-05,F,40,Diggers Rest,VIC,39.78,debit
CUS-2059096722,posted,,29374.62,2018-08-05,M,21,,,42.0,debit
CUS-2487424745,authorized,1.0,506.66,2018-08-05,F,26,Helensvale,QLD,7.54,debit
CUS-1005756958,authorized,1.0,116.89,2018-08-05,F,53,Upper Mount Gravatt,QLD,17.89,debit
CUS-1614226872,authorized,1.0,1164.32,2018-08-05,F,40,Advancetown,QLD,45.13,debit
CUS-2487424745,authorized,1.0,488.95,2018-08-05,F,26,Mermaid Waters,QLD,17.71,debit
CUS-1614226872,authorized,0.0,1131.73,2018-08-05,F,40,Taigum,QLD,32.59,debit
CUS-134833760,authorized,1.0,3596.14,2018-08-05,M,52,Mirrabooka,WA,115.96,debit
CUS-3026014945,authorized,1.0,2660.32,2018-08-05,F,27,City Beach,WA,19.31,debit
CUS-1609060617,posted,,50227.08,2018-08-05,M,19,,,109.0,debit
CUS-2663907001,posted,,29742.05,2018-08-05,M,28,,,28.0,debit
CUS-3142625864,posted,,76.59,2018-08-05,M,43,,,31.0,debit
CUS-3255104878,posted,,28486.99,2018-08-05,F,43,,,38.0,debit
CUS-4023861240,posted,,6643.87,2018-08-05,M,28,,,34.0,debit
CUS-3255104878,authorized,1.0,28524.99,2018-08-05,F,43,Narre Warren,VIC,13.26,debit
CUS-2317998716,authorized,1.0,4139.63,2018-08-05,M,19,Maffra,VIC,14.08,debit
CUS-164374203,authorized,1.0,1346.43,2018-08-05,F,20,North Harbour,NSW,13.93,debit
